log_id,station_id,user_id,start_time,end_time,energy_kwh,fee,payment_method
L007536,ST006,U01027,2026-04-28 07:21:00,2026-04-28 11:24:00,18.88,5513,MEMBERSHIP
L008212,ST023,U01644,2026/04/11 17:11:00,2026-04-11 18:05:00,39.77,12726,CARD
L005299,ST010,U02241,2026-05-02 00:56:00,2026-05-02 03:40:00,12.15,3548,CARD
L011291,ST013,U00202,2026/01/27 12:24:00,2026-01-27 12:51:00,51.12,16358,MEMBERSHIP
L009497,ST002,U02031,2026-06-12 18:54:00,2026-06-12 23:55:00,32.82,9583,CARD
L002522,ST004,U00768,2026/06/15 12:53:00,2026-06-15 13:18:00,37.07,11862,CARD
L006561,ST038,U00475,2026-04-16 23:29:00,2026-04-17 00:19:00,146.41,46851,APP
L000304,ST038,U01129,2026-01-05 14:35:00,2026-01-05 15:00:00,62.16,19891,CARD
L011250,ST005,U02749,2026/05/03 04:26:00,2026-05-03 05:14:00,89.34,28589,CARD
L008116,ST023,U02427,2026-03-07 02:41:00,2026-03-07 03:38:00,41.33,13226,APP
L001760,ST012,U01517,2026-04-27 03:17:00,2026-04-27 03:54:00,23.64,7565,CARD
L000805,ST014,U00681,2026-03-29 05:27:00,2026-03-29 06:18:00,25.79,9800,MEMBERSHIP
L007190,ST033,U01200,2026-01-23 00:54:00,2026-01-23 01:18:00,41.26,13203,CARD
L008421,ST038,U00870,2026-04-17 06:48:00,2026-04-17 07:08:00,36.86,11795,APP
L006569,ST024,U01502,2026-02-20 19:43:00,2026-02-20 20:05:00,42.57,14772,CARD
L003858,ST038,U02757,2026-03-24 10:26:00,2026-03-24 10:51:00,59.81,19139,APP
L005273,ST010,U02515,20260420191600,2026-04-20 22:44:00,21.48,6272,APP
L010481,ST011,U00443,2026-02-20 22:06:00,2026-02-20 22:34:00,45.77,,CARD
L008349,ST018,U02661,2026-07-11 08:42:00,2026-07-11 16:18:00,37.43,10930,MEMBERSHIP
L005223,ST027,U00291,2026-01-12 06:40:00,2026-01-12 10:02:00,15.25,4453,APP
L011887,ST039,U00024,2026-07-25 14:54:00,2026-07-25 15:17:00,11.58,4018,APP
L007798,ST019,U01546,2026-07-12 17:23:00,2026-07-12 18:07:00,128.43,44565,APP
L006202,ST021,U01498,2026-05-13 22:49:00,2026-05-14 04:39:00,36.61,10690,MEMBERSHIP
L005084,ST031,U00729,2026-02-21 03:00:00,2026-02-21 04:00:00,102.97,39129,MEMBERSHIP
L001494,ST022,U01057,2026-04-30 23:06:00,2026-04-30 23:49:00,65.1,22590,CARD
L003954,ST023,U01736,20260605182300,2026-06-05 19:05:00,27.63,8842,APP
L003107,ST030,U00728,20260505043100,2026-05-05 04:51:00,55.59,17789,APP
L000890,ST015,U00625,2026-06-21 03:07:00,2026-06-21 04:04:00,,30432,APP
L000229,ST013,U01819,2026-04-15 23:48:00,2026-04-16 00:33:00,123.37,39478,MEMBERSHIP
L003482,ST037,U00597,2026-06-05 22:06:00,2026-06-05 22:58:00,106.45,36938,APP
L009193,ST014,U00848,20260327090600,2026-03-27 10:02:00,26.29,9990, APP 
L009257,ST027,U02723,2026-07-08 08:21:00,2026-07-08 14:22:00,26.91,7858,CARD
L003108,ST015,U02376,2026/07/27 23:53:00,2026-07-28 00:20:00,51.37,16438,APP
L005255,ST010,U02254,2026-01-08 13:07:00,2026-01-08 20:32:00,37.19,10859,CARD
L000307,ST009,U01661,2026-07-23 16:14:00,2026-07-23 16:55:00,22.61,7846,MEMBERSHIP
L004608,ST037,U02739,20260429040800,2026-04-29 04:33:00,50.69,17589,CARD
L011348,ST028,U02436,2026-05-27 10:09:00,2026-05-27 10:31:00,26.26,8403,Card
L005533,ST002,U02089,2026-03-08 06:23:00,2026-03-08 12:45:00,54.21,,APP
L008927,ST007,U02126,2026-03-12 09:14:00,2026-03-12 10:03:00,90.84,29069,CARD
L000029,ST027,U01628,2026-01-06 04:20:00,2026-01-06 07:07:00,10.98,3206,APP
L004970,ST012,U00026,2026-02-25 06:34:00,2026-02-25 07:14:00,24.56,7859,CARD
L001355,ST040,U01944,2026-04-16 23:37:00,2026-04-17 02:13:00,24.07,7028,MEMBERSHIP
L008957,ST026,U00679,2026-06-16 04:36:00,2026-06-16 05:20:00,114.41,43476,MEMBERSHIP
L010316,ST009,U00177,2026-03-22 17:10:00,2026-03-22 17:36:00,18.17,6305,MEMBERSHIP
L011088,ST026,U02740,2026-03-28 02:22:00,2026-03-28 03:06:00,100.4,38152,CARD
L008666,ST031,U02769,2026-01-04 18:56:00,2026-01-04 19:41:00,99.22,37704,MEMBERSHIP
L011325,ST034,U02148,2026-03-22 10:20:00,2026-03-22 10:56:00,102.94,39117,APP
L000409,ST003,U01064,2026-01-17 16:41:00,2026-01-17 17:33:00,91.76,29363,APP
L005876,ST014,U02239,2026-04-07 18:03:00,2026-04-07 18:54:00,28.62,10876,CARD
L003147,ST036,U00134,2026-01-08 23:21:00,2026-01-09 01:38:00,19.28,5630,CARD
L006366,ST040,U00005,2026-07-15 19:12:00,2026-07-15 23:50:00,43.26,12632,CARD
L011319,ST038,U02717,2026-01-21 08:54:00,2026-01-21 09:45:00,132.53,42410,CARD
L001902,ST006,U01888,2026-07-22 23:50:00,2026-07-23 06:53:00,36.89,10772,MEMBERSHIP
L002051,ST025,U02924,2026-03-21 12:06:00,2026-03-21 19:52:00,47.63,13908,APP
L001788,ST038,U02640,20260105234000,2026-01-06 00:33:00,145.65,46608,APP
L008615,ST037,U00741,2026-01-09 10:53:00,2026-01-09 11:32:00,70.99,24634,CARD
L008739,ST005,U01580,2026/02/20 19:56:00,2026-02-20 20:49:00,144.13,46122,CARD
L010495,ST035,U00809,2026-01-18 12:19:00,2026-01-18 19:30:00,62.73,15996,MEMBERSHIP
L000893,ST001,U01289,20260709034100,2026-07-09 04:34:00,88.45,33611,CARD
L005870,ST023,U00885,2026/05/22 05:49:00,2026-05-22 06:32:00,31.57,10102,APP
L003775,ST035,U02300,2026-02-05 21:10:00,2026-02-06 03:18:00,54.06,13785,MEMBERSHIP
L007360,ST011,U00666,2026-05-06 04:07:00,2026-05-06 04:27:00,35.65,11408,CARD
L009405,ST030,U02715,2026/03/15 15:18:00,2026-03-15 16:15:00,147.36,47155,CARD
L005232,ST003,U01361,2026-06-24 13:28:00,2026-06-24 14:04:00,60.91,19491,APP
L007780,ST035,U02960,2026-06-08 04:12:00,2026-06-08 08:40:00,39.48,10067,MEMBERSHIP
L000185,ST017,U01146,2026/02/07 17:37:00,2026-02-07 20:32:00,13.32,3889,CARD
L002947,ST015,U01252,2026/07/10 21:49:00,2026-07-10 22:26:00,59.27,18966,MEMBERSHIP
L000978,ST031,U00168,2026-04-07 10:03:00,2026-04-07 10:26:00,51.45,19551,APP
L001201,ST035,U00153,2026-02-01 03:01:00,2026-02-01 05:26:00,19.82,5054,app
L004933,ST030,U01725,2026-06-26 07:52:00,2026-06-26 08:25:00,89.99,28797,CARD
L006644,ST022,U01680,2026-05-16 23:53:00,2026-05-17 00:51:00,91.86,31875,MEMBERSHIP
L001438,ST035,U00304,2026-01-30 09:57:00,2026-01-30 15:23:00,34.98,8920,CARD
L009788,ST014,U02264,2026-01-01 08:57:00,2026-01-01 09:23:00,N/A,6889,CARD
L006647,ST016,U00455,2026-01-14 06:19:00,2026-01-14 14:15:00,33.55,8555,APP
L001188,ST029,U00897,2026-05-22 04:44:00,2026-05-22 07:14:00,22.89,6684,APP
L006183,ST021,U02929,2026-01-10 02:09:00,2026-01-10 08:30:00,39.97,11671,APP
L004454,ST015,U01563,2026-07-07 01:44:00,2026-07-07 02:20:00,58.33,18666,CARD
L002285,ST031,U00743,2026-04-02 14:21:00,2026-04-02 14:54:00,54.38,20664,MEMBERSHIP
L008583,ST006,U00515,2026-03-11 14:41:00,2026-03-11 21:45:00,38.4,11213,card
L008844,ST014,U00572,2026-02-03 08:32:00,2026-02-03 09:22:00,34.99,13296,MEMBERSHIP
L003705,ST032,U02956,2026/07/24 06:43:00,2026-07-24 07:31:00,65.78,24996,MEMBERSHIP
L002549,ST019,U00900,2026-07-01 09:40:00,2026-07-01 10:19:00,72.8,25262,CARD
L000562,ST028,U02820,2026/02/28 13:18:00,2026-02-28 14:17:00,65.16,20851,CARD
L011023,ST010,U00032,2026-06-12 09:34:00,2026-06-12 15:59:00,28.31,8267,MEMBERSHIP
L009976,ST038,U01511,2026-04-12 10:49:00,2026-04-12 11:30:00,106.35,34032,APP
L011683,ST016,U01933,2026-02-28 11:33:00,2026-02-28 16:24:00,20.05,5113,MEMBERSHIP
L009264,ST023,U00352,2026-04-25 15:56:00,2026-04-25 16:46:00,37.33,"11,946",APP
L001632,ST037,U02503,2026-07-12 06:08:00,2026-07-12 04:55:00,80.87,28062,MEMBERSHIP
L005665,ST013,U00261,2026-03-16 10:15:00,2026-03-16 11:12:00,143.31,45859,CARD
L000607,ST004,U02734,20260223025800,2026-02-23 03:51:00,92.13,29482,MEMBERSHIP
L006346,ST031,U01729,2026-03-20 06:21:00,2026-03-20 06:50:00,,20889,CARD
L007653,ST005,U02419,2026-05-26 01:02:00,2026-05-26 01:43:00,76.18,24378,APP
L004257,ST004,U02949,20260219023600,2026-02-19 02:59:00,36.16,11571,APP
L001132,ST026,U00101,2026-05-28 17:28:00,2026-05-28 18:20:00,130.02,,APP
L003784,ST040,U02876,2026-04-01 11:47:00,2026-04-01 19:22:00,64.06,18706,APP
L000909,ST008,U02657,2026-05-08 02:22:00,2026-05-08 05:02:00,12.71,3241,CARD
L008631,ST035,U00485,2026-07-21 00:24:00,2026-07-21 07:15:00,55.34,14112,MEMBERSHIP
L004041,ST024,U00745,20260704193700,2026-07-04 20:30:00,111.73,38770,CARD
L006391,ST027,U01861,2026-07-13 07:17:00,2026-07-13 09:42:00,10.09,"2,946",CARD
L009343,ST032,U00706,2026-03-03 20:49:00,2026-03-03 21:35:00,56.29,21390,MEMBERSHIP
L007279,ST022,U01541,2026/04/04 19:10:00,2026-04-04 20:09:00,102.28,35491,APP
L011043,ST015,U01406,2026-02-04 06:28:00,2026-02-04 06:54:00,,14637,MEMBERSHIP
L004490,ST033,U02620,2026/04/16 15:11:00,2026-04-16 15:53:00,83.63,26762,MEMBERSHIP
L001030,ST004,U02769,2026-02-25 23:12:00,2026-02-26 00:06:00,107.42,34374,APP
L003973,ST002,U00194,2026-07-15 11:14:00,2026-07-15 14:09:00,20.71,6047,CARD
L004371,ST017,U00479,2026-05-06 03:32:00,2026-05-06 06:10:00,13.81,4033,CARD
L009585,ST003,U01496,2026-06-25 14:20:00,2026-06-25 15:10:00,95.94,30701,APP
L009204,ST027,U00804,2026-01-17 18:41:00,2026-01-18 02:34:00,38.3,11184,CARD
L007134,ST003,U01882,2026-02-26 19:22:00,2026-02-26 19:53:00,59.91,19171,APP
L001216,ST031,U01224,2026-07-09 10:20:00,2026-07-09 11:11:00,107.26,40759,CARD
L007590,ST037,U00368,2026-01-12 12:20:00,2026-01-12 13:20:00,89.05,30900,MEMBERSHIP
L005991,ST029,U01420,2026-07-04 10:08:00,2026-07-04 17:26:00,69.21,20209,APP
L007998,ST038,U02284,2026-05-26 10:59:00,2026-05-26 11:53:00,13589.0,43485,MEMBERSHIP
L010367,ST017,U00580,2026/05/29 18:54:00,2026-05-29 22:33:00,18.89,5516,card
L005451,ST022,U01405,2026-05-31 05:05:00,2026-05-31 05:54:00,,25772,MEMBERSHIP
L011131,ST030,U02310,2026-01-31 22:33:00,2026-01-31 23:02:00,54.32,17382,APP
L010058,ST026,U00575,2026/04/13 02:09:00,2026-04-13 02:52:00,90.61,34432,APP
L001642,ST034,U01399,2026-07-14 17:28:00,2026-07-14 17:51:00,42.25,16055,APP
L002213,ST009,U02119,2026-05-08 04:21:00,2026-05-08 05:12:00,36.04,,CARD
L005894,ST031,U01959,2026-06-19 23:32:00,2026-06-19 23:58:00,50.27,19103,CARD
L002735,ST031,U00542,2026-05-17 04:34:00,2026-05-17 05:27:00,73.46,27915,MEMBERSHIP
L002473,ST018,U00483,2026/04/30 13:18:00,2026-04-30 18:02:00,29.67,,APP
L002781,ST013,U00262,2026-02-03 13:22:00,2026-02-03 13:52:00,76.4,24448, APP 
L011099,ST018,U02575,2026-05-15 18:48:00,2026-05-16 01:45:00,32.55,9505, APP 
L009345,ST003,U01372,2026-03-22 00:34:00,2026-03-22 00:54:00,41.34,13229,CARD
L011372,ST010,U00450,2026-02-04 01:08:00,2026-02-04 07:37:00,32.02,9350,APP
L000858,ST014,U02745,2026-02-17 10:53:00,2026-02-17 11:48:00,29.88,,CARD
L008257,ST037,U00744,2026-01-11 09:43:00,2026-01-11 10:09:00,39.74,13790,CARD
L005171,ST005,U02656,2026-03-09 22:23:00,2026-03-09 23:18:00,137.8,44096,CARD
L009881,ST022,U01454,2026-05-12 23:54:00,2026-05-13 00:42:00,92.37,32052,MEMBERSHIP
L005797,ST039,U01127,2026-02-12 01:29:00,2026-02-12 02:13:00,23.69,8220,CARD
L000739,ST014,U00211,2026/02/09 11:57:00,2026-02-09 12:38:00,20.9,7942,CARD
L005143,ST027,U02521,2026-06-10 21:16:00,2026-06-10 23:57:00,14.02,4094,MEMBERSHIP
L001505,ST038,U00109,2026-03-11 06:13:00,2026-03-11 07:13:00,125.38,40122,MEMBERSHIP
L009168,ST001,U01869,2026/07/08 00:02:00,2026-07-08 00:51:00,109.63,41659,APP
L005995,ST007,U02461,2026-02-19 10:59:00,2026-02-19 11:41:00,63.97,20470,MEMBERSHIP
L007505,ST019,U02686,20260406013100,2026-04-06 01:54:00,64.3,22312,MEMBERSHIP
L007308,ST040,U00221,2026-01-14 10:37:00,2026-01-14 16:00:00,36.72,10722,CARD
L003151,ST039,U00771,2026-06-26 22:31:00,2026-06-26 23:08:00,25.67,8907,MEMBERSHIP
L000484,ST017,U02318,2026-06-29 13:55:00,2026-06-29 21:32:00,38.27,11175,MEMBERSHIP
L008542,ST037,U01860,2026-05-12 18:02:00,2026-05-12 18:45:00,68.51,23773,APP
L002963,ST008,U02248,2026-01-14 14:34:00,2026-01-14 19:52:00,,8025,CARD
L008227,ST007,U00759,2026-06-05 16:15:00,2026-06-05 16:41:00,43.4,13888,MEMBERSHIP
L011880,ST027,U00922,2026/06/13 21:50:00,2026-06-14 01:33:00,21.32,6225,APP
L004170,ST040,U00261,2026-06-21 19:58:00,2026-06-21 22:33:00,23.5,6862,APP
L000869,ST004,U01464,2026-04-28 20:01:00,2026-04-28 20:55:00,99.86,31955,MEMBERSHIP
L000725,ST022,U01876,2026/01/02 00:29:00,2026-01-02 00:49:00,31.62,10972,APP
L010097,ST016,U01933,2026/01/27 10:41:00,2026-01-27 14:57:00,22.76,5804,CARD
L003156,ST019,U01987,2026/05/25 19:49:00,2026-05-25 20:16:00,66.13,22947,APP
L011642,ST013,U01994,2026-07-25 20:17:00,2026-07-25 20:39:00,49.47,15830,CARD
L009995,ST038,U01032,2026-04-01 15:41:00,2026-04-01 16:36:00,120.96,38707,APP
L002564,ST031,U00324,2026-01-21 12:39:00,2026-01-21 13:20:00,65.28,24806,APP
L003966,ST039,U00541,2026/01/28 10:41:00,2026-01-28 11:25:00,25.79,8949,MEMBERSHIP
L008853,ST019,U02645,20260715080600,2026-07-15 09:05:00,168.32,58407,CARD
L010403,ST012,U00627,2026-03-19 12:32:00,2026-03-19 13:18:00,26.31,8419,MEMBERSHIP
L007085,ST012,U01912,2026/04/25 18:01:00,2026-04-25 18:22:00,14.04,4493,APP
L011158,ST015,U00462,2026/05/30 09:14:00,2026-05-30 09:34:00,,9712,APP
L002303,ST039,U00809,2026-05-23 11:35:00,2026-05-23 12:33:00,33.94,11777,APP
L007855,ST019,U01634,2026-06-19 14:44:00,2026-06-19 15:21:00,68.8,23874,MEMBERSHIP
L004875,ST031,U02244,2026-05-28 04:34:00,2026-05-28 05:15:00,84.54,32125,APP
L007551,ST038,U00397,20260409150300,2026-04-09 16:03:00,115.18,36858,APP
L011069,ST005,U00643,2026-01-01 15:17:00,2026-01-01 16:14:00,118.43,37898,MEMBERSHIP
L002655,ST001,U01979,2026-05-26 21:56:00,2026-05-26 22:19:00,50.28,19106,MEMBERSHIP
L009907,ST033,U00399,2026-07-21 11:58:00,2026-07-21 12:38:00,81.99,26237,APP
L000398,ST009,U01003,2026-04-15 03:44:00,2026-04-15 04:25:00,20.26,7030,APP
L004864,ST038,U02368,2026-06-03 00:22:00,2026-06-03 01:06:00,101.94,32621,Card
L000456,ST005,U00147,2026-03-25 14:34:00,2026-03-25 15:27:00,121.05,38736,MEMBERSHIP
L003693,ST018,U02377,20260310131400,2026-03-10 17:22:00,24.56,7172,APP
L011689,ST028,U01369,2026-04-28 22:10:00,2026-04-28 22:57:00,47.87,15318,app
L005929,ST037,U01877,2026-02-11 08:08:00,2026-02-11 08:36:00,52.82,18329,APP
L003637,ST006,U01536,2026-04-28 14:12:00,2026-04-28 16:37:00,13.8,4030,APP
L010252,ST004,U02407,2026-03-28 04:44:00,2026-03-28 05:06:00,43.46,13907,CARD
L003169,ST007,U00391,2026-02-11 11:49:00,2026-02-11 12:49:00,119.56,38259,MEMBERSHIP
L010395,ST002,U02808,2026-05-03 13:54:00,2026-05-03 21:45:00,63.77,18621,MEMBERSHIP
L000319,ST022,U01856,2026-05-16 05:06:00,2026-05-16 05:45:00,62.62,21729,CARD
L009381,ST037,U01297,20260126005100,2026-01-26 01:17:00,44.32,15379,CARD
L005715,ST010,U01710,2026-06-10 16:30:00,2026-06-10 23:55:00,38.83,11338,APP
L011446,ST031,U00180,2026-03-06 23:02:00,2026-03-06 23:45:00,79.05,30039,MEMBERSHIP
L002407,ST022,U00808,2026-03-05 21:11:00,2026-03-05 21:40:00,56.75,19692,MEMBERSHIP
L005097,ST027,U00222,2026/02/04 10:59:00,2026-02-04 17:00:00,25.27,7379,MEMBERSHIP
L011661,ST004,U02963,2026/01/01 00:40:00,2026-01-01 01:40:00,104.68,33498,APP
L008423,ST029,U01433,20260124230700,2026-01-25 07:04:00,51.12,14927,MEMBERSHIP
L006053,ST033,U01709,2026-03-19 00:21:00,2026-03-19 00:47:00,36.74,11757,APP
L006985,ST006,U02626,2026-07-22 07:21:00,2026-07-22 12:08:00,18.99,5545,APP
L009174,ST028,U02830,20260504043700,2026-05-04 05:02:00,25.93,8298,APP
L004881,ST029,U01012,2026-04-07 03:43:00,2026-04-07 09:09:00,47.89,13984,APP
L000537,ST015,U00814,2026-07-01 08:28:00,2026-07-01 08:54:00,53.06,16979, APP 
L003803,ST025,U02221,2026-03-19 03:48:00,2026-03-19 10:43:00,38.3,11184,CARD
L006620,ST036,U01356,2026/01/06 12:44:00,2026-01-06 19:57:00,62.58,,CARD
L001859,ST039,U00069,2026-03-03 20:00:00,2026-03-03 20:24:00,13.38,4643,MEMBERSHIP
L007856,ST029,U01385,2026-01-18 05:58:00,2026-01-18 12:13:00,56.66,16545,APP
L011300,ST023,U02969,2026-01-08 02:02:00,2026-01-08 02:58:00,41.95,13424,APP
L000799,ST018,U02339,2026-03-25 15:11:00,2026-03-25 17:58:00,14.05,4103,CARD
L007367,ST006,U01792,2026/05/08 07:49:00,2026-05-08 15:49:00,44.15,12892,MEMBERSHIP
L004890,ST003,U01997,20260222221500,2026-02-22 22:56:00,91.56,29299,APP
L003518,ST034,U01118,20260126112300,2026-01-26 12:20:00,164.56,62533,APP
L011844,ST023,U01477,2026/06/03 13:33:00,2026-06-03 14:25:00,30.99,9917,MEMBERSHIP
L002004,ST025,U00777,2026-04-05 11:13:00,2026-04-05 17:47:00,41.17,12022,APP
L006803,ST017,U02631,2026-05-29 08:54:00,2026-05-29 16:46:00,40.37,11788,MEMBERSHIP
L003897,ST040,U02214,2026-03-09 16:24:00,2026-03-09 18:59:00,17.74,,APP
L004930,ST004,U02828,2026-05-17 21:44:00,2026-05-17 22:06:00,4308.0,,APP
L008843,ST035,U00217,2026-05-11 00:49:00,2026-05-11 03:22:00,-,4735,CARD
L001820,ST027,U02816,2026-06-29 09:34:00,2026-06-29 14:47:00,25.53,7455,app
L010981,ST016,U01472,2026-07-12 10:14:00,2026-07-12 13:12:00,12.23,3119,MEMBERSHIP
L010526,ST005,U00230,2026-06-02 04:50:00,2026-06-02 05:42:00,155.78,49850,CARD
L001774,ST009,U02886,2026-02-28 02:33:00,2026-02-28 03:30:00,42.26,14664,APP
L007434,ST006,U01557,2026-03-03 02:36:00,2026-03-03 07:26:00,18.64,5443,MEMBERSHIP
L010371,ST012,U02205,2026-01-10 13:19:00,2026-01-10 14:11:00,32.14,10285,APP
L001961,ST028,U00956,2026/07/07 03:14:00,2026-07-07 04:11:00,79.68,25498,CARD
L003507,ST003,U00583,2026/03/31 01:37:00,2026-03-31 02:13:00,66.57,21302,CARD
L006325,ST025,U01592,2026-07-07 07:38:00,2026-07-07 12:03:00,25.25,7373,MEMBERSHIP
L011285,ST022,U01093,2026-01-21 22:50:00,2026-01-21 23:49:00,96.75,"33,572",CARD
L011301,ST014,U01244,2026-06-08 01:19:00,2026-06-08 01:51:00,20.53,7801,APP
L000694,ST006,U01175,2026-03-27 20:18:00,2026-03-28 00:06:00,21.99,6421, APP 
L011335,ST003,U00153,2026-06-06 14:45:00,2026-06-06 15:29:00,89.48,28634,MEMBERSHIP
L007849,ST036,U00500,2026-03-17 13:15:00,2026-03-17 20:19:00,68.52,20008,MEMBERSHIP
L010154,ST026,U01760,2026-01-09 11:07:00,2026-01-09 12:07:00,165.37,62841,APP
L009398,ST017,U00179,2026/02/10 08:47:00,2026-02-10 12:55:00,23.77,6941,CARD
L008424,ST025,U02395,2026-03-27 10:02:00,2026-03-27 14:10:00,23.44,6844,MEMBERSHIP
L002786,ST006,U01718,2026-07-17 09:31:00,2026-07-17 14:27:00,27.59,8056,APP
L009630,ST017,U01802,2026-04-26 18:22:00,2026-04-27 00:51:00,,9116,MEMBERSHIP
L009798,ST037,U02163,2026-02-27 20:14:00,2026-02-27 21:05:00,102.83,35682,APP
L001562,ST012,U02599,2026-07-19 13:33:00,2026-07-19 13:53:00,14.73,4714,APP
L002871,ST033,U01074,2026-05-09 15:13:00,2026-05-09 15:47:00,74.5,23840,CARD
L010892,ST034,U01913,2026-01-26 21:18:00,2026-01-26 22:13:00,111.78,42476,APP
L011124,ST022,U02584,2026/02/03 23:14:00,2026-02-03 23:39:00,52.26,18134,APP
L002671,ST007,U01399,2026-07-26 01:10:00,2026-07-26 01:53:00,77.89,24925,APP
L003387,ST010,U02471,2026-04-24 02:28:00,2026-04-24 04:58:00,13.47,3933,MEMBERSHIP
L003871,ST036,U02501,2026-06-04 11:18:00,2026-06-04 18:09:00,52.9,15447,CARD
L010826,ST005,U00115,2026-02-22 10:19:00,2026-02-22 10:39:00,52.35,16752,MEMBERSHIP
L007168,ST039,U00068,20260122224600,2026-01-22 23:09:00,10.9,3782,APP
L000580,ST018,U00155,2026/06/02 08:08:00,2026-06-02 14:58:00,36.32,10605,CARD
L001345,ST032,U02417,2026-04-28 08:47:00,2026-04-28 09:29:00,58.64,22283,MEMBERSHIP
L002685,ST034,U02193,2026-05-06 03:29:00,2026-05-06 03:54:00,66.26,25179,CARD
L007320,ST021,U00549,2026-03-06 10:26:00,2026-03-06 16:14:00,33.24,"9,706",app
L005594,ST023,U01251,2026-07-05 23:04:00,2026-07-05 23:54:00,28.75,9200,MEMBERSHIP
L003225,ST019,U01671,2026-05-12 08:58:00,2026-05-12 09:21:00,6121.0,21240,APP
L006124,ST002,U00554,2026-01-01 13:39:00,2026-01-01 17:57:00,35.3,10308,card
L003828,ST019,U00014,2026/02/20 09:46:00,2026-02-20 10:31:00,88.9,30848,membership
L008278,ST027,U01103,2026-03-30 03:32:00,2026-03-30 08:29:00,23.43,6842,MEMBERSHIP
L003442,ST011,U02391,2026-03-19 01:52:00,2026-03-19 02:27:00,49.06,15699,APP
L011351,ST037,U02487,2026-03-21 10:43:00,2026-03-21 11:07:00,5308.0,18419,CARD
L011959,ST030,U01779,2026-01-16 09:03:00,2026-01-16 09:49:00,107.36,34355,CARD
L004928,ST020,U02062,2026-01-30 09:46:00,2026-01-30 10:33:00,N/A,8394,CARD
L007644,ST004,U00865,20260702183700,2026-07-02 19:15:00,-,26355,MEMBERSHIP
L007585,ST019,U02771,2026-03-18 03:13:00,2026-03-18 03:40:00,65.94,,APP
L000583,ST023,U01469,2026-03-06 02:26:00,2026-03-06 02:46:00,,3030,MEMBERSHIP
L003125,ST032,U00653,20260518025000,2026-05-18 03:10:00,29.68,11278,MEMBERSHIP
L007929,ST027,U01090,2026-06-14 15:55:00,2026-06-14 23:20:00,31.0,9052,CARD
L004427,ST004,U02069,2026-03-08 10:13:00,2026-03-08 10:55:00,72.63,23242,CARD
L010480,ST008,U01727,2026-04-11 07:08:00,2026-04-11 09:45:00,10.17,2593,CARD
L010406,ST005,U00678,2026-03-14 10:12:00,2026-03-14 11:01:00,106.04,33933,CARD
L005335,ST026,U01418,2026-05-18 22:53:00,2026-05-18 23:38:00,N/A,49780,APP
L008596,ST023,U01243,2026-06-25 05:29:00,2026-06-25 06:03:00,21.04,6733,MEMBERSHIP
L005003,ST015,U01339,2026-05-19 17:19:00,2026-05-19 17:45:00,37.78,12090,APP
L003009,ST001,U01489,2026-03-31 22:00:00,2026-03-31 22:38:00,69.69,26482,APP
L001341,ST036,U00782,2026-03-06 10:06:00,2026-03-06 14:57:00,36.9,10775,MEMBERSHIP
L002767,ST003,U00476,2026-05-03 13:59:00,2026-05-03 14:28:00,46.85,14992,APP
L011167,ST003,U02288,2026-07-28 06:20:00,2026-07-28 06:40:00,31.31,10019,app
L011129,ST019,U02819,2026/03/11 09:07:00,2026-03-11 09:28:00,55.77,19352,MEMBERSHIP
L010456,ST014,U01358,2026-05-08 19:38:00,2026-05-08 20:07:00,13.48,5122,MEMBERSHIP
L010907,ST032,U01656,2026-07-19 13:36:00,2026-07-19 14:13:00,38.45,14611,APP
L000919,ST024,U01416,2026-06-19 12:20:00,2026-06-19 12:53:00,95.57,33163,MEMBERSHIP
L011467,ST028,U01154,2026-06-17 01:26:00,2026-06-17 02:19:00,,16445,APP
L004700,ST014,U01620,2026-05-11 17:09:00,2026-05-11 17:56:00,21.92,8330,APP
L005271,ST038,U00958,2026-07-17 21:06:00,2026-07-17 22:02:00,162.54,52013,APP
L005350,ST025,U02475,2026-01-05 16:20:00,2026-01-05 18:27:00,13.13,3834,MEMBERSHIP
L000829,ST026,U02284,2026-06-09 03:23:00,2026-06-09 04:17:00,139.95,53181,MEMBERSHIP
L000516,ST001,U00811,2026-02-07 23:19:00,2026-02-07 23:52:00,50.61,19232,MEMBERSHIP
L003530,ST029,U02886,2026-02-23 23:10:00,2026-02-24 05:54:00,5044.0,14728,CARD
L002942,ST033,U01863,2026-05-21 13:03:00,2026-05-21 13:48:00,68.19,21821,Card
L010714,ST009,U00625,2026-07-03 23:37:00,2026-07-04 00:10:00,19.31,6701,MEMBERSHIP
L002521,ST036,U00828,2026-03-21 20:56:00,2026-03-21 23:12:00,19.96,5828,CARD
L003626,ST029,U02903,2026-02-01 07:01:00,2026-02-01 10:56:00,29.7,8672,CARD
L002615,ST038,U01730,2026-04-16 04:18:00,2026-04-16 04:44:00,49.26,15763,MEMBERSHIP
L009468,ST005,U00303,2026-04-06 04:22:00,2026-04-06 04:45:00,47.4,15168,APP
L009010,ST003,U00184,2026/04/15 23:08:00,2026-04-15 23:34:00,56.21,17987,CARD
L001335,ST003,U00684,2026-07-20 18:01:00,2026-07-20 18:57:00,93.07,,MEMBERSHIP
L003143,ST026,U00337,2026-02-05 13:48:00,2026-02-05 14:46:00,163.42,62100,CARD
L002343,ST025,U02913,2026-07-13 04:41:00,2026-07-13 10:12:00,25.58,7469,CARD
L009415,ST032,U00163,2026-06-21 00:11:00,2026-06-21 00:42:00,45.07,17127,CARD
