code,fiscalYear,fiscalQuarter,revenue,operatingProfit,netIncome,totalAssets,totalEquity,announceDate
G0113,2024,3,175816748806,16362632123,9779791726,717863122608,342224237469,2024-11-14
G0113,2024,4,228626770330,23672742288,14973707197,734527493571,350168581545,2025-02-14
G0113,2025,1,181630425727,15719397006,10046196675,733289992611,349578632279,2025-05-14
G0113,2025,2,181777009498,13378329721,9536157136,729015076332,347540667216,2025-08-14
G0113,2025,3,184183247039,17386536373,10327398685,753804122391,359358257670,2025-11-14
G0113,2025,4,205974563081,13445382354,10576040649,735219109327,350498292972,2026-02-13
G0113,2026,1,174935486887,18465919693,14786282210,736814444524,351258831234,2026-05-14
G0113,2026,2,203109943133,13689198995,10460164841,726682851584,346428834318,2026-08-14
G0114,2023,3,668044696910,26297253268,23499312158,1419091769378,644768202571,2023-11-14
G0114,2023,4,752344177973,30644300241,24254627234,1388085090367,630680233686,2024-02-14
G0114,2024,1,592882658079,27126734177,18538522846,1385338294945,629432219720,2024-05-14
G0114,2024,2,643779441373,17659012322,16218900217,1426878578272,648306160357,2024-08-14
G0114,2024,3,657789095916,24330311688,22383886753,1427628716963,648646987910,2024-11-14
G0114,2024,4,764325577546,25540977602,19585510582,1412032110231,641560627250,2025-02-14
G0114,2025,1,663097786768,31347840165,22506041124,1443520001973,655867236448,2025-05-14
G0114,2025,2,657749346600,23894473680,21982915785,1421102930176,645681978946,2025-08-14
G0114,2025,3,670419296914,23926143364,20399243400,1459781073130,663255498327,2025-11-14
G0114,2025,4,745932765223,22081613631,16332851402,1493522876184,678586178256,2026-02-13
G0114,2026,1,674987382703,19893264449,18301803293,1502417267276,682627369024,2026-05-14
G0114,2026,2,698026724114,24569813313,22604228248,1525036722091,692904579800,2026-08-14
G0115,2023,3,10239909967,1049089790,557639263,38453328777,16718330329,2023-11-14
G0115,2023,4,12776388222,1457049533,1026739672,39527010143,17185134122,2024-02-14
G0115,2024,1,10122410757,1127934367,626129479,40193923827,17475087778,2024-05-14
G0115,2024,2,11908382261,1378830928,862221548,40334900495,17536380118,2024-08-14
G0115,2024,3,10713647091,1292167423,950066602,40452823216,17587649308,2024-11-14
G0115,2024,4,13500296303,1230026097,823265919,41817663806,18181040220,2025-02-14
G0115,2025,1,10728576834,1334687732,933027858,41164058545,17896872658,2025-05-14
G0115,2025,2,12207526583,957718958,549198602,41985486862,18254004547,2025-08-14
G0115,2025,3,11216348863,1236884263,624579481,43081505763,18730520018,2025-11-14
G0115,2025,4,13600751217,1713025617,1186676600,43493735969,18909745093,2026-02-13
G0115,2026,1,12109259045,1335430702,944419031,43054247418,18718668923,2026-05-14
G0115,2026,2,12547902466,1132152236,796604457,44508979802,19351142036,2026-08-14
G0116,2023,3,1008584803153,46382663574,28394651202,2677993922106,945797747601,2023-11-14
G0116,2023,4,1128721174542,59335131783,30234140911,2630720691993,929102073203,2024-02-14
G0116,2024,1,1041423723435,31165179553,18163140277,2619528698277,925149352340,2024-05-14
G0116,2024,2,1086898281087,52867129132,36338401702,2582337929158,912014540728,2024-08-14
G0116,2024,3,961545470584,49323652070,31795886616,2543538492658,898311589670,2024-11-14
G0116,2024,4,1116086747352,46375376553,26866854439,2541191667492,897482752107,2025-02-14
G0116,2025,1,1064151720838,54841807912,33954869196,2627014214381,927793041787,2025-05-14
G0116,2025,2,1162317758455,47312941299,24543670803,2671397106552,943467924056,2025-08-14
G0116,2025,3,1018960701762,50233162022,25759838712,2713136008929,958209017951,2025-11-14
G0116,2025,4,1235426068302,65547992441,41555341967,2764810940050,976459258573,2026-02-13
G0116,2026,1,1116161070022,42910661297,26939839703,2753429282675,972439553442,2026-05-14
G0116,2026,2,1106593549383,49666798503,32117532086,2785958695836,983928095460,2026-08-14
G0117,2023,3,102206906259,5716002826,3396880927,326773804100,213879601283,2023-11-14
G0117,2023,4,112943213197,5934394178,3684503787,324634302795,212479257436,2024-02-14
G0117,2024,1,91650676565,5312797495,3669954009,319192135285,208917256435,2024-05-14
G0117,2024,2,98569743076,4235615511,3372928812,322217875338,210897660213,2024-08-14
G0117,2024,3,93389818947,5734066872,4039644014,316998563797,207481522636,2024-11-14
G0117,2024,4,106345582288,5003381643,4039750627,318541145115,208491171124,2025-02-14
G0117,2025,1,93758016961,6053684891,4149642981,326557740658,213738183696,2025-05-14
G0117,2025,2,105806794585,6063506432,4499234802,319625161601,209200680304,2025-08-14
G0117,2025,3,92128286070,5350321936,4224068878,318353719987,208368497853,2025-11-14
G0117,2025,4,118516910922,4654576688,3516195584,324901271524,212653993491,2026-02-13
G0117,2026,1,102162950248,6571167521,5169836594,332312152228,217504554307,2026-05-14
G0117,2026,2,102679417624,6464686529,4948438688,324341407611,212287552029,2026-08-14
G0118,2023,3,14411081986,1476045488,1225922702,49485922184,25893658251,2023-11-14
G0118,2023,4,15387668525,1393319569,1219333059,49959524751,26141472224,2024-02-14
G0118,2024,1,13742232031,2041547462,1450718430,48702162439,25483553597,2024-05-14
G0118,2024,2,13839142784,1851827345,1703681158,49455196001,25877580683,2024-08-14
G0118,2024,3,13419140066,2180388381,2005957311,50979647462,26675254514,2024-11-14
G0118,2024,4,15592831126,2097561300,1861546273,49958613729,26140995529,2025-02-14
G0118,2025,1,13068375246,1364833870,1249727989,50131584562,26231503040,2025-05-14
G0118,2025,2,15004068081,1324242093,1218302726,50114213821,26222413747,2025-08-14
G0118,2025,3,13479056207,1263093679,1082684002,49436189791,25867635626,2025-11-14
G0118,2025,4,16347177622,2525220229,2323202611,49436655116,25867879109,2026-02-13
G0118,2026,1,13741129441,1946545315,1471588346,48704716294,25484889909,2026-05-14
G0118,2026,2,13503659406,2024806498,1472811110,48106913304,25172087689,2026-08-14
G0119,2023,3,7504498004,1343832441,1236325845,53859047073,21236046891,2023-11-14
G0119,2023,4,7766786279,907103744,834535444,52548363649,20719258418,2024-02-14
G0119,2024,1,7143265433,985449138,701527592,53422021433,21063732349,2024-05-14
G0119,2024,2,7493198398,1055274248,905336733,54496454809,21487369951,2024-08-14
G0119,2024,3,6907568819,1050707204,893244853,55071154047,21713967722,2024-11-14
G0119,2024,4,7977730704,1508650743,1387958683,55419856726,21851457463,2025-02-14
G0119,2025,1,7021871160,1273325268,1171459247,57293353607,22590157268,2025-05-14
G0119,2025,2,8146227739,978855543,900547100,57473415747,22661153847,2025-08-14
G0119,2025,3,8051214712,1596611418,1184262201,58420297641,23034499262,2025-11-14
G0119,2025,4,9160488831,1819501402,1673941290,59962951552,23642751219,2026-02-13
G0119,2026,1,7769116476,1604859172,1230262345,61973306726,24435412788,2026-05-14
G0119,2026,2,8116401934,1497264868,1377483678,63834363335,25169207528,2026-08-14
G0120,2023,3,67231504202,8921112774,7445725098,489722333406,306438956660,2023-11-14
G0120,2023,4,78103410871,14009231662,11719805853,492350891360,308083751072,2024-02-14
G0120,2024,1,67413844006,10551144600,7963722304,489673202202,306408213290,2024-05-14
G0120,2024,2,69553891423,12758967099,9481918193,489626631577,306379072178,2024-08-14
G0120,2024,3,69603808014,10378237946,7900853394,477331116939,298685274243,2024-11-14
G0120,2024,4,73559384604,9960406881,6485267600,470354448875,294319692490,2025-02-14
G0120,2025,1,66404209828,12677304064,11000910115,476894489682,298412059011,2025-05-14
G0120,2025,2,69994937820,11405496510,7607289959,485250285679,303640616568,2025-08-14
G0120,2025,3,72577413588,8390974913,6114892051,481459873595,301268803308,2025-11-14
G0120,2025,4,83437026143,9508320847,5918906060,495333951495,309950371752,2026-02-13
G0120,2026,1,75074009574,10598246633,7618433816,509102798040,318566092706,2026-05-14
G0120,2026,2,71313808747,9301897733,7966958106,498091942555,311676157662,2026-08-14
